state,county,population,age_group,gender_name
Connecticut,Middlesex,10204,Age 15 to 19 years,Other
Connecticut,Middlesex,5239,Age 15 to 19 years,Male
Connecticut,Middlesex,4965,Age 15 to 19 years,Female
